id,Enseignes,Latitude,Longitude,CP,Adresse,Ville,Type
1000007,e.leclerc,46.221,5.245,1000,AVENUE FRANCOIS PIGNIER,Bourg-en-Bresse,R
1000009,intermarche,46.196,5.229,1000,56 Rue du Stand,Bourg-en-Bresse,R
1090001,auchan,46.096,4.775,1090,1 ROUTE DE FRANCHELEINS,MONTCEAUX,R
1100004,avia,46.272,5.66,1100,886 AVENUE JEAN COUTTY,ARBENT - OYONNAX,R
1100006,intermarche,46.262,5.648,1100,74 Rue Jules Michelet,Oyonnax,R
1120005,intermarche,45.847,5.048,1120,Route de Thil,LA BOISSE,R
1130002,avia,46.167,5.691,1130,867 ROUTE DE GENEVE,LE POIZAT LALLEYRIAT,R
1160003,intermarche,46.074,5.376,1160,Rue du Docteur Hubert,NEUVILLE-SUR-AIN,R
1170003,intermarche,46.33755,6.07534,1170,Route de Divonne les Bains,Gex,R
1170005,avia,46.33522,6.058,1170, Avenue des Tilleuls,GEX,R
1190001,avia,46.442,4.97,1190,PAE Pont de Vaux Est,Saint-Bénigne,R
1210003,e.leclerc,46.244,6.095,1210,Route de Meyrin,FERNEY-VOLTAIRE,R
1230002,avia,45.942,5.432,1230,38 AVENUE DE L EUROPE,SAINT-RAMBERT-EN-BUGEY,R
1230003,elan,45.921,5.394,1230,RD 1504,Torcieu,R
1250002,bp,46.205,5.295,1250,AIRE DE BOURG TEYSSONGE A 40,Ceyzériat,A
1250004,avia,46.13408,5.2888,1250,route de la Vavrette,TOSSIAT,R
1300003,intermarche,45.778,5.689,1300,RN 504 - ZI de Penaye,Chazey-Bons,R
1310003,casino,46.256,5.057,1310,Lieu-dit Logis-Neuf,Confrançon,R
1320002,casino,45.998,5.177,1320,Lieu dit lePetit Étang,Chalamont,R
1340003,intermarche,46.346,5.126,1340,Les Cézilles,Jayat,R
1350003,intermarche,45.848290858556005,5.7700640752309,1350,PARC D'ACTIVITE DES FOURS,Béon,R
1360002,elan,45.849,5.12,1360,316 Route de Lyon,BALAN,R
1370003,intermarche,46.27,5.293,1370,40 Chemin de la Bergaderie,Saint-Étienne-du-Bois,R
1390009,eni,45.889,4.894,1390,AIRE DE MIONNAY EST CHATANAYAUTOROUTE A 46,MIONNAY,A
1390010,intermarche,45.932,4.958,1390,ZI DE LA SURE,St André de Corcy,R
1400005,intermarche,46.11765,4.96036,1400,ROUTE DE MARLIEUX,Châtillon-sur-Chalaronne,R
1430003,eni,46.118095624940004,5.491106279529101,1430,AIRE DE CEIGNES HAUT BUGEY,CEIGNES,A
1430004,avia,46.128,5.54,1430,2 Rue de l'Égalité,Maillat,R
1440003,avia,46.217,5.213,1440,261 Route de Paris,Viriat,R
1460003,intermarche,46.166,5.571,1460,Rue de l'industrie,Port,R
1470002,intermarche,45.78776,5.45414,1470, Rue des Verchères,BRIORD,R
1500004,avia,45.957,5.33285,1500,15 Avenue de la Libération,AMBéRIEU-EN-BUGEY,R
1500006,avia,45.97592,5.30925,1500,"550, RUE JEAN MERMOZ",CHâTEAU-GAILLARD,R
1500007,intermarche,45.972,5.338,1500,CENTRE COMMERCIAL DE L'AVIATIONRAIS,Ambérieu-en-Bugey,R
1540003,intermarche,46.213,4.995,1540,zac les grand varays route de neuville,Vonnas,R
1560001,intermarche,46.459,5.075,1560,Route de Pont-de-Vaux,Saint-Trivier-de-Courtes,R
1570001,intermarche,46.329,4.885,1570,195 Grande Rue,FEILLENS,R
1590001,avia,46.322,5.656,1590,"18, Rue du 21 Juillet 1944",DORTAN,R
1590002,intermarche,46.325,5.672,1590,ZAC sous la Combe,LAVANCIA-EPERCY,R
1600003,auchan,45.904,4.82,1600,Avenue Lavoisier,MASSIEUX,R
1630003,intermarche,46.26326,6.0295,1630,148 Rue des Chalets,SAINT-GENIS-POUILLY,R
1630004,intermarche,46.183,5.929,1630,ZA DU PRE MUNNY,PéRON,R
1640001,elan,46.035,5.39,1640,573 route de Genève,Saint-Jean-le-Vieux,R
1700003,esso,45.871,4.912,1700,RN 83,Miribel,R
1700004,e.leclerc,45.826,4.999,1700,ZAC des Baterses,BEYNOST,A
1750001,intermarche,46.299,4.881,1750,223 route de Bourg-en-Bresse,Replonges,R
1800002,elan,45.821,5.2,1800,11 route de Port-Galland,Saint-Maurice-de-Gourdans,R
1800003,intermarche,45.911623208373,5.1897144887676,1800,ROUTE DE CHALAMONT,Meximieux,R
1960005,intermarche,46.128,5.163,1960,50 RUE DES ACACIAS,SERVAS,R
1960006,eni,46.191,5.211,1960,148 AVENUE DE LYON,Péronnas,R
2000007,esso,49.57,3.621,2000,16 Boulevard Pierre Brossolette,Laon,R
2000008,e.leclerc,49.587,3.649,2000,rue Jean Jaures,CHAMBRY,R
2000009,intermarche,49.582570669759,3.6442513545677,2000,167 Avenue Pierre Mendès France,Laon,R
2100001,auchan,49.858,3.253,2100,route d'Amiens,St Quentin,R
2100008,esso,49.844,3.279,2100,46 Avenue Faidherbe,Saint-Quentin,R
2100009,e.leclerc,49.843,3.323,2100,Route de Guise,HARLY,R
2100013,intermarche,49.8536640026,3.26295970618,2100,Rue Antoine Parmentier,SAINT-QUENTIN,R
2100018,independant sans enseigne,49.842,3.284,2100,25 Boulevard Victor Hugo,SAINT-QUENTIN,R
2100019,intermarche,49.84785,3.30117,2100,153 Rue de Mulhouse,SAINT-QUENTIN,R
2100021,e.leclerc,49.824379060000005,3.3107543699999997,2100,rue de la Fère,Neuville-Saint-Amand,R
2110002,intermarche,49.981,3.451,2110,rue de Saint-Quentin,BOHAIN-EN-VERMANDOIS,R
2120004,intermarche,49.90249,3.63841,2120,Rue des Docteurs Devillers,GUISE,R
2130005,avia,49.07771,3.37046,2130,autoroute A4 aire de tardenois sud,Fresnes-en-Tardenois,A
2130006,avia,49.07771,3.37046,2130,Autoroute de l'Est,Fresnes-en-Tardenois,A
2140003,intermarche,49.838777788156,3.9167879440021003,2140,ZI de la Briquetterie,Vervins,R
2190003,avia,49.44872,3.92652,2190,A26 - Aire du Champ Roland,Guignicourt,A
2190005,avia,49.445084070022006,3.9276187076699,2190,AUT A 26- AIRE DU MONT NIZY,Juvincourt-et-Damary,A
2200007,esso,49.386,3.333,2200,1 Place de Laon,Soissons,R
2200008,esso,49.364,3.304,2200,183 ROUTE DE PARIS,Vauxbuin,R
2200010,intermarche,49.37046,3.32985,2200,43 Avenue de Château-Thierry,Belleu,R
2240001,intermarche,49.80095,3.46696,2240,74 Rue Blondel,RIBEMONT,R
2280001,intermarche,49.531,3.856,2820,"CD 24, route de liesse",SAINT-ERME-OUTRE-ET-RAMECOURT,R
2290002,intermarche,49.396807142795,3.1156294899994,2290,AVENUE DE LA GARE,Ressons-le-Long,R
2300001,auchan,49.64287,3.2595,2300,RD 338,Viry-Noureuil,R
2300006,intermarche,49.62645,3.21575,2300,Boulevard de l'Europe,Chauny,R
2310002,avia,49.196,3.514,2130,47 Rue Jules Lefèbvre,Fère-en-Tardenois,R
2320002,intermarche,49.506,3.44,2320,Rue de Coucy,ANIZY-LE-CHâTEAU,R
2360001,intermarche,49.704,4.112,2360,Lieu dit du grand hôtel,Rozoy-sur-Serre,R
2390002,independant sans enseigne,49.83722,3.49412,2390,Rue du Thil,ORIGNY-SAINTE-BENOITE,R
2400004,e.leclerc,49.037,3.39,2400,Z.I rue de la Plaine,CHÂTEAU-THIERRY,R
2400008,avia,49.043,3.395,2400,13 Avenue Jules Lefèbvre,Château-Thierry,R
2430001,intermarche,49.82606,3.2792,2430, Rue Auguste Delaune,GAUCHY,R
2470001,e.leclerc,49.169,3.257,2470,2 RUE Jese RACINE,Neuilly-Saint-Front,R
2500001,auchan,49.911174181842,4.0900804252982,2500,AVENUE DE VERDUN,HIRSON,R
2500003,e.leclerc,49.916,4.077,2500,Avenue du General Debeney,HIRSON,R
2600004,avia,49.252,3.059,2600,RTE NATIONALE 2  CHEMIN DE LA NONNE,VILLERS-COTTERêTS,R
2603001,e.leclerc,49.24,3.098,2600,Avenue de la Ferté Milon,VILLERS-COTTERêTS,R
2800003,e.leclerc,49.66,3.346,2800,Le Chemin Blanc,BEAUTOR,R
3000003,e.leclerc,46.587,3.315,3000,2 Rue Alphonse Daudet,Avermes,R
3000005,intermarche,46.562,3.32,3000,16 Route de Montilly,MOULINS,R
3000006,e.leclerc,46.590716994114,3.3225707144141,3000,ZAC les portes de l'Allier,Avermes,R
3100005,e.leclerc,46.353,2.587,3100,Avenue Pierre Villon,MONTLUçON,R
3100006,avia,46.35591,2.8003,3170,A71 aire de l'Allier Saulzet (sens province paris),Doyet,A
3100007,e.leclerc,46.320058353029,2.5809868850979,3100,345 AVENUE PRESIDENT AURIOL,MONTLUCON,R
3100008,intermarche,46.33362,2.60087,3100,Rue de la Rotonde,Montluçon,R
3100009,eni,46.328,2.609,3100,106 Avenue John Kennedy,Montluçon,R
3100010,intermarche,46.34,2.582,3100,AVENUE JULES GUESDE,MONTLUçON,R
3110003,avia,46.192,3.265,3110,24 Village Des Combes,Broût-Vernet,R
3120001,eni,46.248,3.63,3120,94 RUE PRESIDENT ROOSEVELT,LAPALISSE,R
3120003,intermarche,46.256453019739,3.6221078417659,3120,AVENUE JEAN MASSE,Lapalisse,R
3120005,independant sans enseigne,46.247646649903004,3.6290006705522,3120,1 Avenue du 8 Mai 1945,Lapalisse,R
3150006,avia,46.328,3.388,3150,11 AV DE CHAZEUIL,VARENNES-SUR-ALLIER,R
3170001,avia,46.3351,2.79688,3170,A71 aire de l'Allier Doyet(sens paris province),Doyet,A
3210001,intermarche,46.536,3.203,3210,1 ROUTE DE COSNE,SOUVIGNY,R
3250002,intermarche,46.06849,3.66341,3250,Route des Ferrières,Le Mayet-de-Montagne,R
3260001,intermarche,46.205,3.432,3260,8 RUE PIERRE SEMARD,Saint-Germain-des-Fossés,R
3290001,avia,46.529,3.669,3290,la chapelle,Dompierre-sur-Besbre,R
3290003,esso,46.523,3.68,3290,223 RUE NATIONALE,DOMPIERRE SUR BESBRE,R
3310002,intermarche,46.283,2.669,3310,Route de Clermont,Néris-les-Bains,R
3320001,avia,46.731,2.938,3320,ROUTE DE MOULINS,Lurcy-Lévis,R
3360001,intermarche,46.705,2.695,3360,rue du pavé,AINAY-LE-CHATEAU,R
3380002,intermarche,46.372,2.471,3380,Rue Calaubys,HURIEL,R
3390004,eni,46.324,2.964,3390,route de moulins,Montmarault,R
3400003,avia,46.563,3.355,3400,28 Rue Bergeron-Vebret,Yzeure,R
3410001,auchan,46.338,2.567,3410,65 Avenue des Martyrs,Domérat,R
3410004,eni,46.388,2.613,3410,ROUTE DE PARIS,SAINT-VICTOR,R
3410007,esso,46.338,2.564,3410,61 avenue des Martyrs,DOMERAT,R
3410008,e.leclerc,46.36701,2.56526,3410,Rue de la Chevêche,Domérat,R
3410009,e.leclerc,46.378337771105,2.585400885507,3410,Lieu-dit La Loue,Saint-Victor,R
3410010,casino,46.362,2.534,3410,8 RUE ANDRE MESSAGER,DOMERAT,R
3450001,independant sans enseigne,46.119,3.094,3450,ZA LES VARENNES,EBREUIL,R
3500004,avia,46.338,3.285,3500,4 RUE ARMAND QUEROY,SAULCET,R
3600003,intermarche,46.29151,2.73992,3600,LA BRANDE MALICORNE,COMMENTRY,R
3700004,e.leclerc,46.114,3.418,3700,Rue Rhin et Danube,BELLERIVE-SUR-ALLIER,R
3800003,auchan,46.099040261285,3.2029300292,3800,Avenue de la Gare,GANNAT,R
3800006,intermarche,46.08,3.201,3800,12 avenue des Portes Occitanes,Gannat,R
4000003,esso,44.088,6.222,4000,39 AV DE VERDUN,Digne-les-Bains,R
4000004,intermarche,44.0896,6.23748,4000,8 avenue du 8 Mai 1945,Digne-les-Bains,R
4100002,auchan,43.849807797608,5.82262730505,4100,Quartier des Quintrands - Route de Sisteron,Manosque,R
4100007,e.leclerc,43.839687317199996,5.8029165555499995,4100,Route de Volx,MANOSQUE,R
4120003,casino,43.84706,6.5122,4120,Route Digne,CASTELLANE,R
4120004,avia,43.851,6.508,4120,Boulevard Saint Michel,Castellane,R
4140001,intermarche,44.341,6.378,4140,LIEUDIT PRAS GAVOUETS ZONE ARTISANALE B,Seyne-les-Alpes,R
4160003,casino,44.082,6.003,4160,Avenue du Jas,CHâTEAU-ARNOUX-SAINT-AUBAN,R
4190001,intermarche,44.032,5.972,4190,Rue de l'Anonciade,Les Mées,R
4200003,intermarche,44.14295,5.95926,4200,route de Sisteron,PEIPIN,R
4200009,avia,44.133508652902,5.9775342421699005,4200,AIRE D AUBIGNOSC,Aubignosc,A
4240002,intermarche,43.969,6.668,4240,CD 908 LE CASTAGNERET,ANNOT,R
4260002,independant sans enseigne,44.26338,6.64132,4260,Lieu-dit Bouchier,Allos,R
4300001,casino,43.951,5.771,4300,Quartier Beaudine Centre Commercial Les 3 Routes,Forcalquier,R
4300002,intermarche,43.95817,5.79229,4300,Avenue des Chalus,Forcalquier,R
4320001,eni,43.949,6.81,4320,STATION RN 4202,Entrevaux,R
4320002,intermarche,43.965,6.786,4320,ZA LE BREC 2,Entrevaux,R
4330004,avia,43.952,6.366,4330,RN 85,Barrême,R
4400003,independant sans enseigne,44.385701619100004,6.65122661903,4400,Place Aimé Gassier,BARCELONNETTE,R
4400004,independant sans enseigne,44.387,6.629,4400,Terres Neuves. St Pons,BARCELONNETTE,R
4500001,avia,43.815,6.087,4500,Route de Marseille,Riez,R
4500003,intermarche,43.822,6.091,4500,Quartier Samson,Riez,R
4510003,avia,44.044,6.13,4510,RN 85,Mallemoisson - Les Grillons,R
4600002,avia,44.075,5.993,4160,RN96,Château-Arnoux-Saint-Auban,R
4700002,intermarche,43.923,5.908,4700,route La Brillanne,ORAISON,R
5000005,auchan,44.545,6.066,5000,ROUTE DE BARCELONNETTE,Gap,R
5000006,e.leclerc,44.564,6.094,5000,Route des Fauvins,Gap,R
5000008,intermarche,44.564,6.084,5000,10 Avenue du Commandant Dumont,Gap,R
5000010,esso,44.544,6.061,5000,Avenue de Provence,GAP,R
5100009,e.leclerc,44.934,6.733,5100,RN 94,Montgenèvre,R
5120003,e.leclerc,44.853,6.582,5120,RN 94 Lieu-dit Pont la Lame,Saint-Martin-de-Queyrières,R
5130002,intermarche,44.459599636027,6.0351392063597995,5130,ZAE DE L'AEROPOLE,Tallard,R
5200004,intermarche,44.538,6.497,5200,Route Nationale 94 Route Nationale 94,Baratier,R
5200007,avia,44.56,6.487,5200,Avenue Justin Gras,EMBRUN,R
5220001,e.leclerc,44.972,6.519,5220,"RD 1091 Lieu-dit ""Pré-Bagnols""",Le Monêtier-les-Bains,R
5230003,intermarche,44.54758,6.26906,5230,Place de la Gare,Chorges,R
5240003,avia,44.942,6.569,5240,LE MOULIN BARON,La Salle-les-Alpes,R
5300002,casino,44.312,5.825,5300,11 avenue du Maquis Morvan,Laragne-Montéglin,R
5300003,intermarche,44.312,5.831,5300,CENTRE COMMERCIAL LE PLAN,LARAGNE-MONTéGLIN,R
5300004,independant sans enseigne,44.34606,5.77102,5300,Avenue Léon Trinquier,Eyguians,R
5350001,elan,44.7591968,6.807749599999999,5350,RN 547,Château-ville-vieille,R
5500001,intermarche,44.672983511300004,6.0736685408,5500,Les Barraques RN85,LA FARE-EN-CHAMPSAUR,R
5560002,avia,44.606,6.689,5560,Saint Marcellin,VARS,R
5600002,intermarche,44.661,6.618,5600,Le Villard,GUILLESTRE,R
5600005,intermarche,44.672,6.618,5600,RN 94,EYGLIERS,R
5700002,independant sans enseigne,44.435,5.713,5700,RD 1075- quartier les Chambons,Serres,R
6000007,avia,43.69233,7.24991,6000,77 Promenade des Anglais,NICE,R
6000032,bp,43.71,7.256,6000,123 Boulevard Gambetta,Nice,R
6000036,bp,43.728,7.256,6000,Boulevard Comté de Falicon,Nice,R
6100006,bp,43.724,7.256,6100,63 BOULEVARD GORBELLA,Nice,R
6110002,avia,43.571742369999996,7.016243639999999,6110,Boulevard Carnot,Le Cannet,R
6110004,esso,43.575,7.012,6110,150 AVENUE DU CAMPON,Le Cannet,R
6110005,casino,43.569435661899995,6.995867615650001,6110,"480, av. du Général De Gaulle",LE CANNET,R
6110006,e.leclerc,43.573,7.001,6110,46 Avenue Franklin Roosevelt,Le Cannet,R
6130001,auchan,43.635,6.952,6130,158 route de cannes,GRASSE,R
6130006,bp,43.641,6.909,6130,13 ROUTE DE DRAGUIGNAN,Grasse,R
6130007,e.leclerc,43.652,6.946,6130,CHEMIN DE L'ORME,Grasse,R
6130008,esso,43.648,6.915,6130,35 Avenue de la Libération,Grasse,R
6130009,bp,43.63296,6.95767,6130,111 Route de la Paoute,GRASSE,R
6150004,casino,43.55,6.97,6150,140 Av. Francis Tonner,CANNES,R
6150005,intermarche,43.55,6.97,6150,Avenue Francis Tonner,CANNES,R
6150007,e.leclerc,43.569,6.966,6150,1 AV.VICTOR HUGO,Cannes,R
6150011,eni,43.5506,6.9923,6150,56 AVENUE DU DR PICAUD,CANNES LA BOCCA,R
6160008,eni,43.572753662013,7.101651755897599,6160,122-124 Boulevard Raymond Poincaré,Antibes,R
6190004,esso,43.764,7.48,6190,171 Avenue Louis Pasteur,Roquebrune-Cap-Martin,R
6190011,eni,43.762348422213,7.457574677783099,6190,"Avenue de la côte d'Azur, 83",ROQUEBRUNE CAP MARTIN,R
6200014,esso,43.759,7.2,6200,Route de Grenoble,Nice,R
6200032,bp,43.67,7.217,6200,ZAC ARENAS 125 BD RENE CASSIN,NICE,R
6201002,e.leclerc,43.71005,7.18846,6200,456 Boulevard du Mercantour - Quartier Saint Isidore,Nice,R
6210009,bp,43.522,6.899,6210,ROUTE NATIONALE 7,Mandelieu-la-Napoule,R
6220003,intermarche,43.56968,7.04684,6220,117 Vieille Route de Cannes,VALLAURIS,R
6220006,e.leclerc,43.593,7.057,6220,1750 CHEMIN SAINT BERNARD,VALLAURIS,R
6230002,esso,43.706,7.301,6230,1 Boulevard de la Corne d'Or,Villefranche-sur-Mer,R
6240006,e.leclerc,43.75,7.423,6240,A8 Aire de la Riviera Française,Beausoleil,A
6250011,bp,43.612,6.978,6250,1064-1126 AVENUE SAINT MARTIN,MOUGINS,R
6270003,intermarche,43.629,7.134,6270,51 Avenue des Maurettes,Villeneuve-Loubet,R
6300008,esso,43.722,7.292,6300,11 Boulevard Pierre Sémard,Nice,R
6320003,esso,43.755,7.398,6320,AUTOROUTE A8 / BP 102 (4391808),La Turbie,A
6320004,independant sans enseigne,43.745,7.392,6320,Quartier le Prat,LA TURBIE,R
6330002,intermarche,43.668,7.043,6330,PLAN DE ROQUEFORT,Roquefort-les-Pins,R
6340001,independant sans enseigne,43.757,7.32,6340,19 Avenue du Général de Gaulle,Drap,R
6340002,intermarche,43.77513,7.3353,6340,240 Voie Communale des Plans de la Bégude,Cantaron,R
6345001,auchan,43.743310338554004,7.3213261846714,6345,31 Route de Laghet,La Trinité,R
6360001,avia,43.729035301218,7.3670632474161994,6360,35 avenue de Verdun,Eze,R
6370001,casino,43.613900932099995,6.9764664324,6370,1006 Chemin des Gourettes,MOUANS-SARTOUX,R
6400004,esso,43.547,7.046,6400,106 Avenue Maréchal Juin,Cannes,R
6400005,avia,43.54738,7.04418,6400,96 Avenue Maréchal Juin,Cannes,R
6400013,bp,43.552,7.006,6400,19-21 BD VALLOMBROSA,CANNES,R
6410003,avia,43.62474,7.10244,6410,518 Route de la Mer,BIOT,R
6430001,avia,44.087683067888,7.5937221262687,6430,Quartier celestrera,Tende,R
6450002,independant sans enseigne,43.993,7.319,6450,Quartier Gordolon RM2565,La Bollène-Vésubie,R
6460002,intermarche,43.698,6.841,6460,CHEMIN ST ANNE,Saint-Vallier-de-Thiey,R
6480002,e.leclerc,43.674,7.123,6480,"344, Chemin des Moulières",LA COLLE-SUR-LOUP,R
6500004,intermarche,43.78,7.482,6500,"91, route Val des Castagnins",MENTON,R
6500005,intermarche,43.805,7.487,6500,45 AV DE ST ROMAN,MENTON,R
6500010,bp,43.766,7.487,6500,1 AVENUE GENERAL DE GAULLE,MENTON,R
6510003,intermarche,43.764,7.2,6510,345 AV DE LA TOURRE,GATTIERES,R
6520001,esso,43.681,6.969,6520,194 Avenue Auguste Renoir,Grasse,R
6530002,intermarche,43.64464,6.88496,6530,94 Avenue de Boutiny,Peymeinade,R
6540002,eni,43.964,7.524,6540,839 route de LA GIANDOLA,Breil-sur-Roya,R
6550001,eni,43.576,6.951,6550,235 AVE DE LA REPUBLIQUE,La Roquette-sur-Siagne,R
6550002,intermarche,43.576,6.952,6550,Avenue de la République,La Roquette-sur-Siagne,R
6600007,avia,43.600876047599996,7.12225595196,6600,136 Route de Nice,ANTIBES,R
6600008,esso,43.574,7.124,6600,20 Boulevard Maréchal Leclerc,Antibes,R
6600009,esso,43.587,7.119,6600,29 BD GENERAL VAUTRIN,Antibes,R
6600010,esso,43.592,7.105,6600,236 Route de Grasse,Antibes,R
6600012,elan,43.607,7.124,6600,841 Route de Nice,ANTIBES,R
6600013,casino,43.59,7.11,6600,70 Avenue Philippe Rochat,ANTIBES,R
6600014,casino,43.579,7.111,6160,Rue Nicolas Aussel,ANTIBES,R
6640001,esso,43.74525,7.14362,6640,Chemin du Peyron,Saint-Jeannet,R
6650001,casino,43.6729033299,6.99413645217,6650,Route de Nice,LE ROURET,R
6650002,independant sans enseigne,43.65814,6.99578,6650,20 Route de Cannes,OPIO,R
6650003,avia,43.668,6.985,6650,Rond Point Font Neuve,Opio,R
6670008,avia,43.856,7.227,6670,2 avenue Charles David,Levens,R
6670010,elan,43.855493454462994,7.1973328111143005,6670,483 AVENUE PORTE DES ALPES,PLAN DU VAR,R
6670011,eni,43.762,7.203,6670,RN 202 PONT DE LA MANDA,Colomars,R
6700002,avia,43.66566164699999,7.1930421441300005,6700,373 Avenue du Général de Gaulle,SAINT-LAURENT-DU-VAR,R
6700003,avia,43.65664,7.18031,6700,TERRE PLEIN DU PORT,SAINT-LAURENT-DU-VAR,R
6700005,independant sans enseigne,43.66001,7.18354,6700,526 ROUTE DES VESPINS (RN7),Saint-Laurent-du-Var,R
6800006,eni,43.657,7.174,6800,Boulevard de la Plage,Cagnes-sur-Mer,R
6800025,bp,43.67,7.125,6800,5 AVENUE CHEIRON,Cagnes-sur-Mer,R
6800029,bp,43.66,7.138,6800,36 AVENUE DES ALPES,CAGNES SUR MER,R
6800031,eni,43.654,7.147,6800,26 AVENUE DE CANNES,CAGNES SUR MER,R
7000002,intermarche,44.727,4.597,7000,Boulevard de Paste,PRIVAS,R
7100007,intermarche,45.257,4.673,7100,Rue Mathieu Duret,Annonay,R
7130002,avia,44.944,4.857,7130,AVENUE GROSS-UMSTADT,Saint-Péray,R
7150001,elan,44.397,4.382,7150,La Plaine,Salavas,R
7150003,intermarche,44.407,4.394,7150,route Ruoms,VALLON-PONT-D'ARC,R
7160003,intermarche,44.914,4.442,7160,Allée des Vergers,Le Cheylard,R
7170002,eni,44.57059,4.4591,7170,RN 102,Lavilledieu,R
7170003,intermarche,44.572,4.512,7170,QUARTIER LANSAS,VILLENEUVE DE BERG,R
7200003,avia,44.614,4.406,7200,Route de Montélimar,AUBENAS,R
7200005,casino,44.612,4.409,7200,Rue de Montélimar,Saint-Didier-sous-Aubenas,R
7200006,e.leclerc,44.599599809299995,4.38424813182,7200,Quartier Les ChampsSaint Etienne Fontbellon,SAINT-ÉTIENNE-DE-FONTBELLON,R
7200007,intermarche,44.615471044958,4.407391560974101,7200,ZA Le Ponson Moulon,Aubenas,R
7200009,elan,44.538,4.417,7200,785 ROUTE DE RUOMS,Vogüé,R
7200012,elan,44.6282697,4.4162453,7200,2 ROUTE DE L'ESCRINET,ST PRIVAT,R
7200013,independant sans enseigne,44.54025147888,4.413421120996,7200,145 Route d'Aubenas,Vogüé,R
7240002,intermarche,44.89773,4.64767,7240,Domaine de la Garode,Vernoux-en-Vivarais,R
7250004,avia,44.75628,4.75673,7250,route de loriol,LE POUZIN,R
7260002,intermarche,44.483,4.267,7260,135 ROUTES DES VERNADES,ROSIèRES,R
7290000,independant sans enseigne,45.121,4.548,7290,Route d'Annonay,Satillieu,R
7300003,intermarche,45.076,4.814,7300,6 Chemin de la Gare,SAINT-JEAN-DE-MUZOLS,R
7300005,e.leclerc,45.055,4.832,7300,Chemin de Saint-Vincent,Tournon-sur-Rhône,R
7340002,e.leclerc,45.257,4.696,7430,LE MAS OUEST - RTE DE LYON,Davézieux,R
7380001,elan,44.644662804300005,4.32898392299,7380,Quartier de la gare,Lalevade-d'ardèche,R
7380002,intermarche,44.6498922918,4.32447950169,7380,Allée de Vals,LALEVADE-D'ARDèCHE,R
7400002,intermarche,44.559072481244,4.6902502954602,7400,ZAC LA ROTONDE,Le Teil,R
7430004,avia,45.256691678625,4.7060258596348,7430,ZI de la Lombardière,Davézieux,R
7470001,independant sans enseigne,44.801,3.972,7470,Le Village,Coucouron,R
7500001,auchan,44.93828,4.86654,7500,1449 Avenue de la République,Guilherand-Granges,R
7500002,intermarche,44.919774904095995,4.8614537844062005,7130,Chemin des Basses Freydières,Soyons,R
7580002,avia,44.584,4.532,7580,RN 102,Saint-Jean-le-Centenier,R
7700002,intermarche,44.382,4.642,7700,Avenue Marechal Leclerc,Bourg-Saint-Andéol,R
7700003,intermarche,44.305,4.612,7700,505 ROUTE DE BOURG ST ANDEOL,Saint-Just-d'Ardèche,R
7800003,intermarche,44.807,4.792,7800,"ZI JEAN JAURES - 70, RUE LOUIS PASTEUR",LA VOULTE-SUR-RHôNE,R
8000005,esso,49.767,4.718,8000,17 Avenue Charles de Gaulle,Charleville-Mézières,R
8000007,intermarche,49.785,4.713,8000,69 Rue de Monthermé,Charleville-Mézières,R
8000008,intermarche,49.746,4.727,8000,197 Avenue Carnot,Charleville-Mézières,R
8090001,esso,49.805,4.621,8090,RN 43 LE PORT LEROY,Cliron,R
8110002,intermarche,49.637,5.162,8110,ZAC DE Wé - 2 avenue de l'Europe,CARIGNAN - Wé,R
8120001,intermarche,49.857,4.764,8120,63 Avenue Blanqui,BOGNY-SUR-MEUSE,R
8200004,esso,49.697,4.919,8200,45 Avenue de la Marne,Sedan,R
8200005,e.leclerc,49.699,4.928,8200,14 Avenue Pasteur,Sedan,R
8200007,intermarche,49.706,4.936,8200,Rue Cadeau,SEDAN,R
8210001,esso,49.61023,5.07788,8210, Avenue de la Paix,MOUZON,R
8260002,intermarche,49.867,4.428,8260,RN43 Lieu dit Le Pré Meumon,Maubert-Fontaine,R
8300006,intermarche,49.50033,4.35794,8300,24 Rue de Reims,SAULT-LèS-RETHEL,R
8300007,intermarche,49.51743,4.49483,8300,Rue Arthur Rimbaud,AMAGNE,R
8320002,intermarche,50.081,4.725,8320,140 Avenue Roger Posty,VIREUX-MOLHAIN,R
8400002,esso,49.399,4.715,8400,Chestres,Vouziers,R
8400003,e.leclerc,49.396,4.682,8400,115 rue Bournizet,VOUZIERS,R
8430001,independant sans enseigne,49.651,4.642,8430,32 GRANDE RUE,POIX-TERRON,R
8500002,intermarche,49.939,4.641,8500,13 Avenue Danton,REVIN,R
8600002,esso,50.13376,4.81482,8600,29 QUAI DU FORT DE ROME,Givet,R
8600003,intermarche,50.133702402065,4.853726189936,8600,Route de Beauraing,GIVET,R
9000004,e.leclerc,42.945742840922996,1.6260957421248,9000,Route d'Espagne,FOIX,R
9000006,intermarche,42.949216138418,1.6263515913231,9000,Route d'Espagne,Foix,R
9100001,intermarche,43.103,1.631,9100,Route de Mirepoix,PAMIERS,R
9100004,e.leclerc,43.084,1.63,9100,Avenue des Pyrénées,SAINT-JEAN-DU-FALGA,R
9100006,intermarche,43.137,1.606,9100,La Cavalerie,PAMIERS,R
9110001,intermarche,42.73,1.821,9110,RN 20,SAVIGNAC-LES-ORMEAUX,R
9190002,intermarche,42.993,1.141,9190,Le Pont du Baup,SAINT-LIZIER,R
